Date Time,圧入工程.ステップ番号,ライン.稼働工程数,供給工程.サイクル開始,供給工程.投入要求,供給工程.スライダ前進,供給工程.部品検出,供給工程.クランプON,圧入工程.サイクル開始,圧入工程.プレス下降,圧入工程.プレス接触,圧入工程.圧入完了,圧入工程.プレス上昇,検査排出工程.サイクル開始,検査排出工程.カメラトリガ,検査排出工程.検査完了,検査排出工程.ゲート開,検査排出工程.排出完了,供給工程.実行中,圧入工程.実行中,検査排出工程.実行中,供給工程.クランプ圧力[MPa],圧入工程.プレス力[kN],検査排出工程.検査スコア
2025-07-01 08:00:05.938000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.96,0.0,0.0
2025-07-01 08:00:05.939000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.961,0.114,0.0
2025-07-01 08:00:05.940000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.508,0.0,0.0
2025-07-01 08:00:05.941000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.414,0.0,0.0
2025-07-01 08:00:05.942000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.232,0.144,0.0
2025-07-01 08:00:05.943000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.683,0.0,0.0
2025-07-01 08:00:05.944000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.694,0.0,0.0
2025-07-01 08:00:05.945000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.452,0.0,0.0
2025-07-01 08:00:05.946000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.101,0.0,0.0
2025-07-01 08:00:05.947000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.977,0.0,0.0
2025-07-01 08:00:05.948000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.841,0.04,0.0
2025-07-01 08:00:05.949000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.649,0.0,0.0
2025-07-01 08:00:05.950000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.528,0.0,0.0
2025-07-01 08:00:05.951000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.201,0.0,0.0
2025-07-01 08:00:05.952000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.953000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.295,0.0
2025-07-01 08:00:05.954000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.222,0.0
2025-07-01 08:00:05.955000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.956000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.326,0.0
2025-07-01 08:00:05.957000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.958000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.959000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.960000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.961000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.962000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.963000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.964000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.965000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.966000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.967000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.968000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.969000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.970000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.971000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.972000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.973000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.974000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.975000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.976000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:05.977000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.978000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.979000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.982000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.986000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.987000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.992000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.994000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.998000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:05.999000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:06.000000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.001000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.002000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.003000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.004000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.005000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.006000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.007000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.008000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.009000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.010000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.011000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.012000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.013000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.014000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.015000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.016000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.017000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.018000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.019000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.020000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.021000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.022000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.023000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.024000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:06.025000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.06
2025-07-01 08:00:06.026000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,90.9
2025-07-01 08:00:06.027000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.28
2025-07-01 08:00:06.028000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.07
2025-07-01 08:00:06.029000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.2
2025-07-01 08:00:06.030000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.38
2025-07-01 08:00:06.031000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,97.64
2025-07-01 08:00:06.032000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.52
2025-07-01 08:00:06.033000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.45
2025-07-01 08:00:06.034000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.33
2025-07-01 08:00:06.035000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.21
2025-07-01 08:00:06.036000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.85
2025-07-01 08:00:06.037000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,95.67
2025-07-01 08:00:06.038000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.03
2025-07-01 08:00:06.039000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.21
2025-07-01 08:00:06.040000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,92.69
2025-07-01 08:00:06.041000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.63
2025-07-01 08:00:06.042000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,92.53
2025-07-01 08:00:06.043000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.46
2025-07-01 08:00:06.044000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.63
2025-07-01 08:00:06.045000,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.29
2025-07-01 08:00:06.046000,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,99.02
2025-07-01 08:00:06.047000,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,96.09
2025-07-01 08:00:06.048000,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,90.42
2025-07-01 08:00:06.049000,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.67
2025-07-01 08:00:06.050000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.76
2025-07-01 08:00:06.051000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.97
2025-07-01 08:00:06.052000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,90.34
2025-07-01 08:00:06.053000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,87.23
2025-07-01 08:00:06.054000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.8
2025-07-01 08:00:06.055000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.08
2025-07-01 08:00:06.056000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,89.63
2025-07-01 08:00:06.057000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.28
2025-07-01 08:00:06.058000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.4
2025-07-01 08:00:06.059000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.81
2025-07-01 08:00:06.060000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.04
2025-07-01 08:00:06.061000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.92
2025-07-01 08:00:06.062000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.58
2025-07-01 08:00:06.063000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,97.14
2025-07-01 08:00:06.064000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.76
2025-07-01 08:00:06.065000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.71
2025-07-01 08:00:06.066000,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.48
2025-07-01 08:00:06.067000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.65
2025-07-01 08:00:06.068000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.4
2025-07-01 08:00:06.069000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.24
2025-07-01 08:00:06.070000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.4
2025-07-01 08:00:06.071000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.06
2025-07-01 08:00:06.072000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.63
2025-07-01 08:00:06.073000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.73
2025-07-01 08:00:06.074000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.81
2025-07-01 08:00:06.075000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.27
2025-07-01 08:00:06.076000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.74
2025-07-01 08:00:06.077000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.21
2025-07-01 08:00:06.078000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.21
2025-07-01 08:00:06.079000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.14
2025-07-01 08:00:06.080000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.41
2025-07-01 08:00:06.081000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.47
2025-07-01 08:00:06.082000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.18
2025-07-01 08:00:06.083000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.39
2025-07-01 08:00:06.084000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.4
2025-07-01 08:00:06.085000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.27
2025-07-01 08:00:06.086000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.31
2025-07-01 08:00:06.087000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.15
2025-07-01 08:00:06.088000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,98.15
2025-07-01 08:00:06.089000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.64
2025-07-01 08:00:06.090000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.25
2025-07-01 08:00:06.091000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,90.45
2025-07-01 08:00:06.092000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.4
2025-07-01 08:00:06.093000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.59
2025-07-01 08:00:06.094000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.97
2025-07-01 08:00:06.095000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.83
2025-07-01 08:00:06.096000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.77
2025-07-01 08:00:06.097000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.86
2025-07-01 08:00:06.098000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.28
2025-07-01 08:00:06.099000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.58
2025-07-01 08:00:06.100000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.51
2025-07-01 08:00:06.101000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.35
2025-07-01 08:00:06.102000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.53
2025-07-01 08:00:06.103000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.19
2025-07-01 08:00:06.104000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,90.92
2025-07-01 08:00:06.105000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.97
2025-07-01 08:00:06.106000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.6
2025-07-01 08:00:06.107000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.37
2025-07-01 08:00:06.108000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.52
2025-07-01 08:00:06.109000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.31
2025-07-01 08:00:06.110000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.69
2025-07-01 08:00:06.111000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.23
2025-07-01 08:00:06.112000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.37
2025-07-01 08:00:06.113000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,95.28
2025-07-01 08:00:06.114000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.17
2025-07-01 08:00:06.115000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.9
2025-07-01 08:00:06.116000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,94.92
2025-07-01 08:00:06.117000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,93.91
2025-07-01 08:00:06.118000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,97.65
2025-07-01 08:00:06.119000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,96.19
2025-07-01 08:00:06.120000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,92.71
2025-07-01 08:00:06.121000,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,0.0,91.89
2025-07-01 08:00:06.122000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,92.31
2025-07-01 08:00:06.123000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,94.02
2025-07-01 08:00:06.124000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,90.38
2025-07-01 08:00:06.125000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,93.36
2025-07-01 08:00:06.126000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,95.34
2025-07-01 08:00:06.127000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,94.88
2025-07-01 08:00:06.128000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,91.92
2025-07-01 08:00:06.129000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,95.14
2025-07-01 08:00:06.130000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,96.19
2025-07-01 08:00:06.131000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,93.86
2025-07-01 08:00:06.132000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,92.24
2025-07-01 08:00:06.133000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,93.48
2025-07-01 08:00:06.134000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,96.62
2025-07-01 08:00:06.135000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,95.04
2025-07-01 08:00:06.136000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,91.21
2025-07-01 08:00:06.137000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,90.12
2025-07-01 08:00:06.138000,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,89.75
